Person,tBodyAcc.mean...X,tBodyAcc.mean...Y,tBodyAcc.mean...Z,tBodyAcc.std...X,tBodyAcc.std...Y,tBodyAcc.std...Z,tGravityAcc.mean...X,tGravityAcc.mean...Y,tGravityAcc.mean...Z,tGravityAcc.std...X,tGravityAcc.std...Y,tGravityAcc.std...Z,tBodyAccJerk.mean...X,tBodyAccJerk.mean...Y,tBodyAccJerk.mean...Z,tBodyAccJerk.std...X,tBodyAccJerk.std...Y,tBodyAccJerk.std...Z,tBodyGyro.mean...X,tBodyGyro.mean...Y,tBodyGyro.mean...Z,tBodyGyro.std...X,tBodyGyro.std...Y,tBodyGyro.std...Z,tBodyGyroJerk.mean...X,tBodyGyroJerk.mean...Y,tBodyGyroJerk.mean...Z,tBodyGyroJerk.std...X,tBodyGyroJerk.std...Y,tBodyGyroJerk.std...Z,tBodyAccMag.mean..,tBodyAccMag.std..,tGravityAccMag.mean..,tGravityAccMag.std..,tBodyAccJerkMag.mean..,tBodyAccJerkMag.std..,tBodyGyroMag.mean..,tBodyGyroMag.std..,tBodyGyroJerkMag.mean..,tBodyGyroJerkMag.std..,fBodyAcc.mean...X,fBodyAcc.mean...Y,fBodyAcc.mean...Z,fBodyAcc.std...X,fBodyAcc.std...Y,fBodyAcc.std...Z,fBodyAccJerk.mean...X,fBodyAccJerk.mean...Y,fBodyAccJerk.mean...Z,fBodyAccJerk.std...X,fBodyAccJerk.std...Y,fBodyAccJerk.std...Z,fBodyGyro.mean...X,fBodyGyro.mean...Y,fBodyGyro.mean...Z,fBodyGyro.std...X,fBodyGyro.std...Y,fBodyGyro.std...Z,fBodyAccMag.mean..,fBodyAccMag.std..,fBodyBodyAccJerkMag.mean..,fBodyBodyAccJerkMag.std..,fBodyBodyGyroMag.mean..,fBodyBodyGyroMag.std..,fBodyBodyGyroJerkMag.mean..,fBodyBodyGyroJerkMag.std..,Activity
30,0.277112699152542,-0.0170163887813559,-0.10875620983559302,-0.977559426949153,-0.891654527118644,-0.9128505969491519,0.968556705084746,-0.10029680418644099,0.0243044362542373,-0.996420919152542,-0.95814576338983,-0.949207368305085,0.0752414472033898,0.0120860416340678,0.00190841458130508,-0.968430745254237,-0.957318881355932,-0.968897316101695,-0.027613853538982998,-0.0670334379830509,0.0802514754237288,-0.9114085179661021,-0.94070541220339,-0.93083468440678,-0.0997160228220339,-0.0437759700423729,-0.0520307176474576,-0.9601190742372879,-0.9681350062711859,-0.9708456706779659,-0.9305735749152539,-0.916570441355932,-0.9305735749152539,-0.916570441355932,-0.971225190169491,-0.9507622711864409,-0.913890564915254,-0.8872476367796609,-0.972995273898305,-0.9559956718644069,-0.972014050847458,-0.9194751211864409,-0.9380897749152539,-0.9804265757627121,-0.885572781694915,-0.907286793050847,-0.9678575893220341,-0.9574348874576271,-0.9628926279661021,-0.9722167286440679,-0.960442360508475,-0.973954338305085,-0.9157428550847461,-0.9456288369491529,-0.937798124576271,-0.9117181632203392,-0.9394697740677971,-0.935176884915254,-0.9320474506779659,-0.9217332330508471,-0.9533576159322029,-0.9466398469491529,-0.917449417288136,-0.8888722279661021,-0.959242165084746,-0.955008564237288,STANDING
1,0.277330758736842,-0.0173838185273684,-0.11114810354736801,-0.28374025884210496,0.11446133674736801,-0.260027902210526,0.935223201473684,-0.282165021263158,-0.068102864,-0.9766096425263159,-0.971305961473684,-0.947717226105263,0.0740416333157895,0.0282721095884211,-0.00416840617789474,-0.113615602435789,0.0670025007684211,-0.502699788526316,-0.041830963526,-0.0695300462115789,0.0849448173042105,-0.4735354858947371,-0.0546077686594737,-0.34426662947368397,-0.0899975423705263,-0.0398428709463158,-0.0461309295021053,-0.20742185475789499,-0.304468510631579,-0.40425545263157897,-0.136971176556842,-0.21968864563157897,-0.136971176556842,-0.21968864563157897,-0.141428809031579,-0.0744717500625263,-0.16097955253684199,-0.186978364526316,-0.29870367908421097,-0.325324878894737,-0.202794306326316,0.0897127264021053,-0.331560117789474,-0.319134719578947,0.056040006846,-0.279686751494737,-0.17054696454957902,-0.0352255241130632,-0.468999224631579,-0.133586606326316,0.10673985713600001,-0.534713440421053,-0.33903219711578897,-0.103059416434737,-0.255940940315789,-0.516691938736842,-0.0335081597884211,-0.43656222747368395,-0.128623450629474,-0.398032586842105,-0.0571194000343158,-0.10349240300210501,-0.19925256898631602,-0.321017953894737,-0.31930859377894705,-0.38160191178947395,WALKING
2,0.27642658644067797,-0.0185949199145763,-0.10550035796610199,-0.42364283847457596,-0.0780912533118644,-0.425257524915254,0.91301733338983,-0.34660709,0.0847270871186441,-0.9726932013559321,-0.972116879661017,-0.972072847627119,0.0618080696279661,0.0182492679288136,0.00789533706610169,-0.277530462620339,-0.0166022362847458,-0.586090418983051,-0.0530258157347458,-0.0482382316949153,0.0828336633220339,-0.5615502557627121,-0.53845366779661,-0.48108553508474605,-0.0818833429152542,-0.0538299449067797,-0.0514939156830508,-0.38954983152542405,-0.6341404361016949,-0.43549267728813595,-0.290407593728814,-0.422544169322034,-0.290407593728814,-0.422544169322034,-0.281424153881356,-0.164150985127119,-0.446549092881356,-0.5530199162711861,-0.547911950338983,-0.557798151355932,-0.34604816101694896,-0.0219048103322034,-0.453806369830508,-0.457651383728814,-0.16921968620339004,-0.455222146440678,-0.304615322881356,-0.0787640836610169,-0.5549567096610171,-0.31431306340678,-0.0153329520084746,-0.615898188474576,-0.429713536101695,-0.55477211220339,-0.39665990745762697,-0.604053019152542,-0.533046952542373,-0.5598566350847459,-0.324289427932203,-0.577105211694915,-0.169064352813559,-0.16409196944915302,-0.5307048147457629,-0.6517928396610171,-0.583249293389831,-0.5581045547457629,WALKING
3,0.275567462068966,-0.0171767844203448,-0.112674859827586,-0.36035672603448293,-0.0699140652103448,-0.38741199431034495,0.936506743275862,-0.26198635793103403,-0.138107866258621,-0.97777159137931,-0.962355639482759,-0.952091795,0.0814745882660345,0.0100591485,-0.0056226459482758605,-0.26867964387931,-0.0449619594258621,-0.52948611637931,-0.0256405192517241,-0.0779150937413793,0.0813485942827586,-0.571869560172414,-0.5637932601724139,-0.476696411551724,-0.0952398165017241,-0.0387874651724138,-0.0503616100815517,-0.38592298603448294,-0.639087984137931,-0.5366640803448279,-0.254690333275862,-0.328428936551724,-0.254690333275862,-0.328428936551724,-0.28000931741379304,-0.139916355325862,-0.466411754137931,-0.5615106832758621,-0.5661352179310339,-0.567371560862069,-0.31661401168965503,-0.0813024353275862,-0.4123740744827589,-0.37927678120689706,-0.124030832001724,-0.42299847396551704,-0.304694442551724,-0.140508590224138,-0.5141372553448279,-0.296596633103448,-0.00561498755362069,-0.543529108103448,-0.43784576379310297,-0.561526265344828,-0.41812621741379297,-0.615121369827586,-0.568888673448276,-0.545896388103448,-0.290031535172414,-0.45637308086206896,-0.186764516965517,-0.0898519904044828,-0.5697557722413791,-0.6326432929310339,-0.607751646034483,-0.5490870079310339,WALKING
4,0.278582015166667,-0.0148399475341667,-0.11140306485,-0.44082997133333296,-0.0788267367683333,-0.586252806833333,0.9639996968333331,-0.0858540265666667,0.12776411266666698,-0.9838264948333331,-0.967963221,-0.962968112,0.0783529082183333,0.00295602428666667,-0.000767679338333334,-0.29704261253333303,-0.22116513158166698,-0.7513913825,-0.0317982557795,-0.0726905278583333,0.0805677161216667,-0.5009166589999999,-0.6653940928333331,-0.662608226,-0.115321556475,-0.0393474489133333,-0.0551166852766667,-0.49234106683333295,-0.807419937,-0.640454132833333,-0.312050574166667,-0.5276791031666671,-0.312050574166667,-0.5276791031666671,-0.366700879833333,-0.31691895600000003,-0.49779220106000005,-0.5531161111666669,-0.6813040365,-0.7301463684999999,-0.4267194496666671,-0.14939963344,-0.631005470833333,-0.44723492966666706,-0.101799450565167,-0.594198325666667,-0.35888341366666704,-0.27955339153333303,-0.7289915956666669,-0.29732607245000003,-0.2099000063,-0.772359087333333,-0.3733845406666671,-0.688460056666667,-0.601381129166667,-0.542646759,-0.654657770166667,-0.7164584751666669,-0.45080455833333294,-0.651172628166667,-0.318587811,-0.320458701,-0.609285588016667,-0.593937200833333,-0.7243274206666669,-0.757768081166667,WALKING
5,0.27784234625,-0.0172850317482679,-0.107741776464286,-0.294098534232143,0.0767484028053571,-0.45702143625,0.9726249598214292,-0.100440285303571,0.00247623628392857,-0.979348381428571,-0.9615854748214291,-0.9645808039285709,0.0845888833571429,-0.0163194101232143,8.321593517857321e-05,-0.302891024625,-0.0910397428607143,-0.612895318571429,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.4908774978571429,-0.504622029821429,-0.31870061517857107,-0.0888408355267857,-0.0449559531089286,-0.0482679596035714,-0.357681403285714,-0.57143812375,-0.157682543983929,-0.158338674394643,-0.37717873339285707,-0.158338674394643,-0.37717873339285707,-0.28833302407142897,-0.282242276785714,-0.35593308357142894,-0.49217682357142895,-0.4445324853571429,-0.48919974625,-0.287782607410714,0.00946037755178572,-0.490251090714286,-0.29751735519642897,0.0426026830839286,-0.483059957321429,-0.34495480642857107,-0.181055554206071,-0.590496615535714,-0.32139031949999997,-0.0545213604089286,-0.633429995714286,-0.37266874964285707,-0.5139517183928571,-0.213127031035714,-0.529392790178571,-0.5026833805357139,-0.420367075178571,-0.30499248889285696,-0.519636926071429,-0.269481661080357,-0.3056853760714289,-0.48426282892857103,-0.5897415067857139,-0.5480535748214289,-0.4556653008928571,WALKING
6,0.283658868070175,-0.0168954189082456,-0.11030316587719301,-0.296538717368421,0.164213884996491,-0.5043242071929821,0.9580674550877191,-0.214694852280702,0.0331888826842105,-0.9777798964912281,-0.964248568070175,-0.9572050257894741,0.0699585876912281,-0.0164831715964912,-0.0073893120070175405,-0.132784766936842,0.00808897373684211,-0.5757774664912281,-0.025509618645613998,-0.0744462466,0.0838808799280702,-0.446020952631579,-0.331702267894737,-0.3831393347368421,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.18260093354385998,-0.416390246140351,-0.16668442223333302,-0.166840713631579,-0.26673416736842104,-0.166840713631579,-0.26673416736842104,-0.195117026052632,-0.0706029648421053,-0.281207841122807,-0.36560291677193,-0.321290483140351,-0.364708342315789,-0.18793432314035102,0.14078162199122798,-0.498520164385965,-0.34522769,0.10169964216894699,-0.550474621754386,-0.150942917824561,-0.0753742321614035,-0.541438616140351,-0.19269469414385998,0.0314450678263158,-0.608624354210526,-0.239650710533333,-0.34137842947368396,-0.20357545873333302,-0.5153238543859651,-0.332008706842105,-0.512209233508772,-0.201386607649123,-0.42168309350877203,-0.055401423331579,-0.0964999702982456,-0.32968112336842104,-0.510648322631579,-0.36650053412280703,-0.40807890648245604,WALKING
7,0.27559296175438597,-0.018653665345614,-0.11091223494736802,-0.327243240701754,-0.0772618561052631,0.15963128326140302,0.932566472280702,-0.159097003684211,-0.160846924029807,-0.979851271403509,-0.9694041550877192,-0.9521597705263158,0.0901462649192983,0.0184322723280702,-0.0210398551649123,-0.346026226140351,-0.0547448948245614,-0.14948851439789498,0.0022883520852631603,-0.0837113724842105,0.0641104602035088,-0.503313517017544,-0.23109830545614,-0.3960135352631579,-0.12365419975133302,-0.0447766029745614,-0.0495713093294737,-0.21166729682807003,-0.174136410738596,-0.458302971403509,-0.0978090439438596,-0.198554708385965,-0.0978090439438596,-0.198554708385965,-0.192948900438596,-0.027557329277192996,-0.305959351403509,-0.19828316695614004,-0.300022779964912,-0.0953401161070176,-0.34304840578947404,-0.0641564202736842,0.0385832252345614,-0.322034908070175,-0.14372182326315802,0.133316828089298,-0.383715797719298,-0.12319288738368402,-0.10649037289263198,-0.365314790947368,-0.0431917460807018,-0.190751539207018,-0.318395104666667,-0.151966687436842,-0.3667336178947371,-0.563615256666667,-0.290859379017544,-0.46327001824561403,-0.151243649578947,-0.35170678052631604,-0.0384187298547368,-0.022138357999999997,-0.19290976546789498,-0.34389491494736796,-0.155339855862632,-0.0841663774087719,WALKING
8,0.27468631,-0.0186628865310417,-0.10725209083333301,-0.173605736002083,0.38078205270833293,-0.1420885318125,0.913586347916667,-0.21710219458333302,-0.18626783696202104,-0.974752050208333,-0.956781505625,-0.9566401047916671,0.0703393490833333,-0.00603947514583333,-0.000673798876875,-0.2586886278125,0.233987544458333,-0.38320059647916704,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.13588643136041698,-0.0314880905541667,-0.0522683965333333,-0.2460827504375,-0.4280557002083329,-0.3884469716666671,0.0516786278104167,-0.18040728260000002,0.0516786278104167,-0.18040728260000002,-0.0668322430433333,-0.184571053979167,-0.00310243820125,-0.23874670395833303,-0.339129269583333,-0.5029572554166671,-0.247389011875,0.316982393333333,-0.238634594791667,-0.148386858858333,0.32484493125,-0.158437341970833,-0.31119871104166696,0.0796832872416667,-0.3615632620833329,-0.271448185291667,0.315883536479167,-0.4044825094375,-0.10206305380833301,-0.259729692333333,-0.13290219947916698,-0.234252005895833,-0.1908057215,-0.1429742348125,-0.09521728274374999,-0.3608189785416671,-0.123834409766667,-0.276436130125,-0.30124184864583303,-0.327459577895833,-0.4730262308333329,-0.581240190833333,WALKING
9,0.278502842115385,-0.0180891971284423,-0.11082051230769198,-0.238353562692308,-0.20169696082692298,-0.0579636469030769,0.951867079615385,-0.0314341738730769,-0.115856121080385,-0.9809719736538459,-0.971242423076923,-0.955523995576923,0.0704357270480769,0.0212255910017308,0.00414762740192308,-0.206733787961538,-0.276929933846154,-0.409764526153846,-0.0808360598653846,-0.0625598710615385,0.11162977989615401,-0.47616350673076896,-0.467054167884615,-0.265683521346154,-0.0809204094461538,-0.0356283427038462,-0.0633406620592308,-0.5269853090384621,-0.5492002280769229,-0.45788149403846207,-0.0980840496143461,-0.37942877,-0.0980840496143461,-0.37942877,-0.20373361551923103,-0.317113487115385,-0.294542266826923,-0.48972581153846206,-0.510253995769231,-0.599866472692308,-0.29471116365384603,-0.257677616153846,-0.250806259788462,-0.218019977423077,-0.223972558596154,-0.0337965256573077,-0.314265401346154,-0.367706595,-0.399541245192308,-0.170228340134423,-0.22838047348076898,-0.419104362884615,-0.38367612096153797,-0.436905860576923,-0.24022251213461498,-0.507404512692308,-0.49099033634615397,-0.342367223269231,-0.31880102271153804,-0.513891953269231,-0.31687071557692303,-0.322337536730769,-0.513797480384615,-0.5627145286538461,-0.602581618269231,-0.6243519236538461,WALKING
10,0.278574076603774,-0.017022351190566002,-0.109057512132075,-0.178709734396226,-0.0227431651698113,-0.395645072075472,0.9630921498113209,-0.0838277013962264,0.0549276242264151,-0.9744351581132079,-0.9711147198113209,-0.957862728301887,0.0857943809283019,0.00408248792641509,-0.0162953195396226,-0.0521991013207547,0.0750804952113207,-0.5116629058490569,0.0106894976215094,-0.0819540783760943,0.0986695731160377,-0.41420547528301893,-0.250853318679245,-0.174524868603774,-0.12270956346226401,-0.0519204981037736,-0.0611262928849057,-0.36606372320754704,-0.509683327924528,-0.329079492641509,-0.127400912069811,-0.18560239606792497,-0.127400912069811,-0.18560239606792497,-0.132624992298283,0.037608338009434,-0.156458730358491,-0.402025135660377,-0.440363636603774,-0.501027916603774,-0.114190001283019,0.0533911909886792,-0.41218272245283,-0.206366497226415,-0.129775706316981,-0.43530421566037697,-0.10794110746792501,0.0309052018326415,-0.46402050886792495,-0.0791518267107547,0.0484867672264151,-0.5585126501886789,-0.277913780754717,-0.34520903452830204,-0.10853002988113199,-0.45829293283018896,-0.20439282158490601,-0.273292866226415,-0.0930237422792453,-0.37047194396226396,0.0205189516981132,0.0502087634986792,-0.412616909622642,-0.49975979698113204,-0.515065335849057,-0.517675799056604,WALKING
11,0.27182189288135605,-0.0166475833623729,-0.106096304033898,-0.4228420718644071,-0.0522120750440678,-0.530626311355932,0.946468451355932,-0.212045870169492,0.13405321510169502,-0.98110101440678,-0.966240553559322,-0.9608526840677971,0.0829709328491525,0.0127682476559322,-0.013364827779661,-0.428516343559322,-0.18141923025423698,-0.7206547311864409,-0.0426928995457627,-0.0705104974254237,0.0843744495507542,-0.596346930847458,-0.49962528728813593,-0.434178202542373,-0.0918204195491525,-0.0514172549559322,-0.0342677451,-0.541616397118644,-0.737993755932203,-0.5510799425423729,-0.288323472033898,-0.487735915084746,-0.288323472033898,-0.487735915084746,-0.40233320203389794,-0.40314128474576294,-0.42180167355932197,-0.5583627832203389,-0.63073270559322,-0.753671416101695,-0.39653373186440705,-0.0830478435976271,-0.6164029101694921,-0.4337033115254241,-0.0966068285372881,-0.523093394915254,-0.45326526881355894,-0.241801726186441,-0.69259387220339,-0.45394304,-0.170177403123729,-0.7475646120338979,-0.514753307627119,-0.593107398474576,-0.398293336610169,-0.623150268983051,-0.45366318406779704,-0.498554639491525,-0.45851406254237304,-0.584455992033898,-0.3951161342372879,-0.41744681559322,-0.6102226288135589,-0.59974543779661,-0.7519144574576271,-0.773574064745763,WALKING
12,0.2771286656,-0.015560927605999999,-0.10316110632000002,-0.128898533096,-0.122783290008,-0.4106060626,0.9668735148000001,-0.1559834498,-0.03608428788,-0.97911312,-0.9646191738,-0.9502762271999999,0.045764401482,0.0197766948336,0.0050258703279999995,-0.01350661106,-0.089404968585,-0.512276838,-0.1045136708758,-0.03442910782,0.0999739123004,-0.5462634706,-0.4494013978,-0.35017028664000005,-0.062238931739999996,-0.049852604592000006,-0.046733815192599996,-0.3908072382,-0.581290691,-0.4806421996,-0.102204550448,-0.23697286882,-0.102204550448,-0.23697286882,-0.144064922688,-0.02028505044,-0.3559303651199999,-0.41320834079999996,-0.5174937754,-0.5488904506,-0.05435763951000001,-0.071302455092,-0.42232530020000003,-0.160707260634,-0.20851528005999997,-0.4521466944,-0.08161979534,-0.1413740705982,-0.4913861728,-0.031059294560000002,-0.094056408433,-0.5314863218,-0.4019759318,-0.4678863378,-0.31728248436,-0.5931428818,-0.4437983296,-0.42225652119999996,-0.153116002784,-0.4088962994,-0.029912425338,-0.013953908696000002,-0.442503784,-0.49480221539999997,-0.5611764414,-0.5649340126,WALKING
13,0.275883130350877,-0.0185660651947368,-0.11143145619298199,-0.34698039421052596,0.141866689392982,-0.220503537026316,0.9108557092982459,-0.283658580877193,-0.13129971866666698,-0.9725449224561401,-0.960899845614035,-0.948637587719298,0.0809590227198246,0.00308364501403509,0.0059724901175438605,-0.22091006801578897,0.0565488771722807,-0.3746331721052629,-0.0174207634701754,-0.0798472502663158,0.0784205641252632,-0.376059914210526,-0.29002355031578897,-0.363369948070175,-0.0966598593263158,-0.0319849271912281,-0.0636693233473684,-0.216812065298246,-0.35776089977193,-0.341765824491228,-0.135643867842105,-0.29254637701754405,-0.135643867842105,-0.29254637701754405,-0.133205034736842,-0.13178852879771902,-0.21866955842105298,-0.253240071964912,-0.303508210175439,-0.322118379807018,-0.335030121052632,0.0955150666694737,-0.246851507561404,-0.353299848947368,0.0921968931052632,-0.269896395250877,-0.290460801694737,-0.0439195137368421,-0.34226371689473706,-0.219716159766667,0.0946741596910526,-0.406173351578947,-0.19285647404736803,-0.25621355450877203,-0.27660795473684197,-0.435714710526316,-0.318618506122807,-0.455333900526316,-0.23460086645614,-0.438388953157895,-0.15211150075614002,-0.11359192372368401,-0.26747237387719297,-0.37995183543859706,-0.338527133789474,-0.34928561107017503,WALKING
14,0.271959598644068,-0.0217785380966102,-0.10675636913559301,-0.40263909813559295,-0.0536126686650847,0.0518841040022034,0.8029739615254241,-0.27031482288135605,-0.42249526847457597,-0.974816884237288,-0.954455935762712,-0.9475169698305079,0.0720877913452542,0.024116023559322002,0.0199723036949153,-0.4544970196610171,-0.344339569152542,-0.472791088644068,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.60038822220339,-0.0148392604279661,-0.12609080020339,-0.11065605480215301,-0.0438969529084746,-0.0388825919508475,-0.5717599115254239,-0.536737701694915,-0.4971876879661021,-0.14440467177966101,-0.36380562779661,-0.14440467177966101,-0.36380562779661,-0.37729315508474603,-0.439746918474576,-0.137208741864407,-0.20140193054237301,-0.519895046779661,-0.6061033138983051,-0.42149817254237304,-0.174601844847458,-0.177366434042373,-0.3958599857627121,-0.0542709972186441,0.0854892136933898,-0.472360616779661,-0.376766600508475,-0.41589917915254204,-0.484797709830508,-0.35352689423728795,-0.528889535084746,-0.508595851864407,-0.21589494952542398,-0.21292575915254197,-0.630082075932203,0.0832950551222034,-0.18023294901694897,-0.37351677101694897,-0.457490009491525,-0.43159145338983096,-0.453426008983051,-0.311386449661017,-0.26550455152542396,-0.5910369361016949,-0.65567766220339,WALKING
15,0.273899207962963,-0.0170809740090741,-0.10762181951851899,-0.327961801111111,0.138912923691296,-0.518932634814815,0.9515243914814809,-0.23391828259259304,0.0757356734814815,-0.978397287962963,-0.9710565014814809,-0.95805876537037,0.0897770721666667,0.008905885635185191,0.000658706162574074,-0.373217585,-0.0319265467387037,-0.6862684205555559,-0.0554883847662963,-0.06124278833,0.0842484921022222,-0.329624620185185,-0.42086500777777797,-0.48653265537037,-0.0776692754648148,-0.0552536572125926,-0.0510976492333333,-0.28376798722222196,-0.702402935925926,-0.591668608148148,-0.18651465075925897,-0.323878324074074,-0.18651465075925897,-0.323878324074074,-0.32012932296296304,-0.31007142516666697,-0.24371112444444396,-0.42579846914814795,-0.543979500555556,-0.63778595537037,-0.31744092037037,0.111321097159074,-0.554942138148148,-0.33252062685185196,0.0805646237194445,-0.537026414814815,-0.39082198537037,-0.0669378062222222,-0.648905254074074,-0.411500068148148,-0.0606839140548148,-0.723051140740741,-0.253399360296296,-0.535422096111111,-0.461464065555556,-0.35763337870370393,-0.36536120855555604,-0.5439975937037039,-0.275156242062037,-0.458344792407407,-0.289753952407407,-0.342411927851852,-0.48916638370370397,-0.48175021851851896,-0.645075178148148,-0.6540101472222221,WALKING
16,0.276023564509804,-0.0204286929452941,-0.10880404980392198,-0.404692523921569,-0.31456976235294104,-0.159799790235294,0.9259813260784309,-0.0668246472745098,-0.21735119431372502,-0.9824695954901959,-0.9737848419607841,-0.961387254313726,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.39622373843137304,-0.425563858627451,-0.4402582174509799,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.654171847058823,-0.612593634117647,-0.36548953058823497,-0.11091734828235301,-0.0433876843176471,-0.0532986670705882,-0.6758897227450981,-0.7122377529411771,-0.571264779411765,-0.258766694117647,-0.47180926745097995,-0.258766694117647,-0.47180926745097995,-0.3631444835294121,-0.40338656392156896,-0.48593193274509794,-0.665078404313725,-0.671541834117647,-0.722808438431373,-0.39479043352941207,-0.32150066784313697,-0.24436304823529395,-0.40907048803921603,-0.354370678627451,-0.18050131794117605,-0.44140618254902003,-0.454270822156863,-0.42233239411764706,-0.402884115098039,-0.433612657843137,-0.45663628254902006,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.673741136862745,-0.6119408774509799,-0.403219791372549,-0.410463241960784,-0.5921509850980389,-0.378278490588235,-0.44144775450980395,-0.6692285407843139,-0.721137001568627,-0.72068229,-0.7457268539215691,WALKING
17,0.272341855245902,-0.0184875403339344,-0.10979212203278697,-0.31950017295082,-0.0175797885542623,-0.26582448918032797,0.92811236852459,-0.179927382704918,-0.190265949622951,-0.9809833516393441,-0.9686132026229509,-0.9569032481967209,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.47981351295082003,-0.45493290393442604,-0.386044435409836,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.431296148196721,-0.5602034890163929,-0.524422887377049,-0.151151487704918,-0.46183786688524603,-0.151151487704918,-0.46183786688524603,-0.30109326918032797,-0.27567278622950797,-0.33500983688524605,-0.522494763606557,-0.5171674406557379,-0.5397084914754099,-0.36099167491803297,-0.0650267622126229,-0.38283280229508204,-0.30480627409836103,-0.0556137930852459,-0.26239159491803304,-0.42344609459016397,-0.19423272173770498,-0.523427055737705,-0.34386612901639296,-0.0470379377672131,-0.543872996229508,-0.4077167085245901,-0.490166286557377,-0.39880921754098403,-0.504849290819672,-0.4392387877049179,-0.438768699508197,-0.42938004344262304,-0.5651625077049179,-0.335938891803279,-0.211231860180328,-0.5186180586885251,-0.6153200777049179,-0.582711859672131,-0.520385479180328,WALKING
18,0.273887758571429,-0.0178023631866071,-0.104218315464286,-0.37600552125,-0.227005874892857,-0.428348061071429,0.92386524875,-0.25431708589285695,-0.0609313415892857,-0.9830108826785708,-0.9753116589285709,-0.97248384875,0.0767524278392857,0.0282745481892857,0.010685091,-0.36805691392857104,-0.320158763392857,-0.6333258607142861,-0.0399399716026786,-0.0613727362975,0.09447183946249998,-0.7044397775,-0.4964315396428571,-0.5114172048214289,-0.0966435295642857,-0.0433771125875,-0.0502631568175,-0.5781339683928571,-0.694925789464286,-0.663259579285714,-0.287908078035714,-0.4603464653571429,-0.287908078035714,-0.4603464653571429,-0.3792692621428571,-0.42541866125,-0.5004711478571429,-0.60851009125,-0.636485896964286,-0.726591779107143,-0.37147515625,-0.24360627125,-0.48977105125,-0.37806819928571395,-0.26727364464285697,-0.43986157803571396,-0.41479715446428606,-0.361908549464286,-0.601147246785714,-0.3759927953571429,-0.320264113035714,-0.6643271492857139,-0.609673434464286,-0.5708981507142861,-0.5381523448214289,-0.7349013901785709,-0.460890661785714,-0.54840977125,-0.4243867341071429,-0.565563056964286,-0.41403775125,-0.4444534860714289,-0.6203313942857139,-0.6689081466071429,-0.7105963110714291,-0.7694083855357142,WALKING
19,0.273931172307692,-0.0191773587903846,-0.12273667319230801,-0.0489049407963462,0.181801561185577,-0.13947794235,0.935222559230769,-0.22333809999999998,-0.0898428797307692,-0.9698614625,-0.958651200384615,-0.929187930961539,0.0822246284461538,0.0144113482019523,-0.0327528722288462,0.110306729315577,0.0809271194038462,-0.179390497475,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0264357957923077,-0.11440610884057699,-0.104202986482692,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0801186523134615,-0.291594827626923,-0.21349406534423102,0.0648173438653846,-0.0993927171359615,0.0648173438653846,-0.0993927171359615,0.109450990201923,0.0356558788076923,0.100045071430769,-0.0218463165461538,-0.164699977592308,-0.271487480103846,-0.0299815666923077,0.169258575663077,-0.10442335759615401,-0.0578820787019231,0.11261507799038499,-0.233872331063462,0.0336380997853846,0.0107318703980769,-0.12936790259615402,0.0908366492173077,0.0854010732076923,-0.227829841936346,0.22814236186538503,-0.0973549846596154,-0.01050470716,-0.10838880953384598,-0.133010285461538,-0.220271190807692,0.0322272296217308,-0.324793406057692,0.0730179928688462,-0.0222869586038462,-0.0952460452365385,-0.14159840230961498,-0.262442822846154,-0.336148733,WALKING
